Birleþmiþ milletler teþkilatýnýn en üst organý olan yapýnýn adý nedir|yapýnýn adý||DESCRIPTION|DEFINITION|Genel sekreterlik
UNESCO'nun türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|BM bilim ve kültür örgütü
FAO'nun türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|BM gýda ve tarým örgütü
WHO'nun türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Dünya saðlýk örgütü
ILO'nun türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Uluslararasý çalýþma örgütü
IMF'nin türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Uluslararasý para fonu
OPEC'in türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Petrol ihraç eden ülkeler örgütü
NATO'nun türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Kuzey atlantik antlaþmasý örgütü
NATO'nun kurucu üye sayýsý kaçtýr|kurucu üye sayýsý kaçtýr||NUMERIC|COUNT|12
NATO kaç yýlýnda kurulmuþtur|kaç yýlýnda kurulmuþtur||TEMPORAL|DATE|1949
NATO'nun en büyük sivil organý nedir|sivil organý||DESCRIPTION|DEFINITION|Kuzey atlantik konseyi
NATO'nun en yüksek askeri organý nedir|askeri organý||DESCRIPTION|DEFINITION|Askeri komite
OECD'nin türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Ekonomik kalkýnma ve iþ birliði örgütü
OECD ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1948
Türkiye OECD'ye ne zaman üye olmuþtur|ne zaman üye olmuþtur||TEMPORAL|DATE|1948
OPEC ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1960
IMF ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1944
IMF'nin kaç tane kurucu üyesi vardýr|kaç tane kurucu üyesi||NUMERIC|COUNT|44
IMF'de en fazla oy hakký olan ülke hangisidir|ülke||LOCATION|COUNTRY|Amerika birleþik devletleri
Dünya bankasý kaç yýlýnda kurulmuþtur|kaç yýlýnda||TEMPORAL|DATE|1945
G-8 ülkeleri hangi yýldan beri faaliyet göstermektedirler|hangi yýldan beri||TEMPORAL|DATE|1975
G-20 ülkeleri ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|25 eylül 1999
Greenpeace örgütü ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1971
Greenpeace türkiyede ilk ofisini ne zaman açmýþtýr|ne zaman açmýþtýr||TEMPORAL|DATE|1991
Avrupa birliði ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|25 mart 1957
Türkiye hangi yýl avrupa birliðine aday ülke olarak açýklanmýþtýr|hangi yýl||TEMPORAL|DATE|1999
Türkiye AB müzakerelerine ne zaman baþlamýþtýr|ne zaman baþlamýþtýr||TEMPORAL|DATE|3 ekim 2005
KEÝ'nin açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Karadeniz ekonomik iþbirliði teþkilatý
KEÝ ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|25 haziran 1992
NAFTA'nýn türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Kuzey amerika  serbest ticaret birliði
AGÝT'in açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Avrupa güvenlik ve iþbirliði teþkilatý
AGÝT hangi yýl çalýþmalarýna baþlamýþtýr|hangi yýl||TEMPORAL|DATE|1973
Türkiye AGÝT'e kaç yýlýnda üye olmuþtur|kaç yýlýnda||TEMPORAL|DATE|1999
Dünydaki enerji kaynaklarýnýn yüzde kaçýný fosil yakýtlar oluþtumaktadýr|enerji kaynaklarýnýn yüzde kaçýný||NUMERIC|PERCENTAGE|80%/%80
Dünya üzerinde kaç adet çalýþýr durumda nükleer santral bulunmaktadýr|kaç adet nükleer santral||NUMERIC|COUNT|442
Dünya kullanýlan enerji kaynaklarýnýn yüzde kaçý yenilenebilir kaynaklardýr|enerji kaynaklarýnýn yüzde kaçý||NUMERIC|PERCENTAGE|14%/%14
Biyolojik her türlü atýktan elde edilebilecek olan enerjiye ne isim verilir|enerjiye isim||DESCRIPTION|DEFINITION|Biyoenerji
Dünya üzerinde ilk rüzgar türbini ne zaman kullanýlmýþtýr|ne zaman kullanýlmýþtýr||TEMPORAL|DATE|1890
Dünya üzerinde üretilen elektriðin yüzde kaçý hidroelektrik santrallerden üretilmektedir|elektriðin yüzde kaçý||NUMERIC|PERCENTAGE|17%
Çin toplam dünya kömür üretiminin yüzde kaçýný gerçekleþtirmektedir|kömür üretiminin yüzde kaçýný||NUMERIC|PERCENTAGE|30%
Rüzgar enerjisi hangi ülke tarafýndan keþfedilmiþtir|hangi ülke||LOCATION|COUNTRY|Danimarka
Yerin derinliklerindeki sýcaklýkla ilgili olan ve bu güçle ýsýnarak oluþan enerjiye ne denir|enerjiye denir||DESCRIPTION|DEFINITION|Jeotermal enerji
Dalgalarýn kabarma ve çekilme hareketlerinden yararlanýlarak üretilen enerjiye ne denir|enerjiye denir||DESCRIPTION|DEFINITION|Dalga enerjisi
Dünyanýn kýyý þeritlerindeki dalga enerjisi potansiyeli ortalama ne kadardýr|dalga enerjisi potansiyeli ne kadardýr||NUMERIC|AVERAGE|4milyon kwh
Gelgitin oluþturduðu okyanus veya deniz suyunun yükselme ve geri çekilme hareketlerinin kýyýlara kurulan türbinler sayesinde elektrik enerjisine çevrilmesine ne denir|elektrik enerjisine çevrilmesine denir||DESCRIPTION|DEFINITION|Gelgit enerjisi
Su gücünden elde edilen elektrik enerjisine ne denir|elektrik enerjisine denir||DESCRIPTION|DEFINITION|Hidroelektrik
Dünya üzerinde üretilen enerjinin yüzde kaçý hidroelektrik enerjisidir|enerjinin yüzde kaçý||NUMERIC|PERCENTAGE|17%
Ormanlar günümüzde yeryüzünün yüzde kaçýný kaplamaktadýr|yeryüzünün yüzde kaçýný||NUMERIC|PERCENTAGE|25%
Amazon ormanlarýnýn yayýlým alaný ne kadardýr|yayýlým alaný ne kadardýr||NUMERIC|SIZE.AREA|4.2 milyon km2
Petrol ürünlerinin kullanýlmasý sonucu havaya en çok yayýlan gazýn adý nedir|gazýn adý||ENTITY|OTHERS|Karbondioksit
Çernobil nükleer kazasý ne zaman gerçekleþmiþtir|ne zaman gerçekleþmiþtir||TEMPORAL|DATE|1986
Batmanýn günümüzde nüfusu kaçtýr|Batmanýn nüfusu kaçtýr||NUMERIC|SIZE.POPULATION|534000
Deprem, tsunami gibi doðal afetleri önceden haber veren sistemlere ne denir|sistemlere denir||DESCRIPTION|DEFINITION|Erken uyarý sistemleri
AKOM'un açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Afet koordinasyon merkezi
LIFE'nin türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Çevre projelerini destekleme programý
Ramsar sözleþmesi ilk ne zaman imzalanmýþtýr|ne zaman imzalanmýþtýr||TEMPORAL|DATE|1971
Türkiye ramsar sözleþmesini ne zaman imzalamýþtýr|ne zaman imzalanmýþtýr||TEMPORAL|DATE|1993
Milli parklar kanunu kaç yýlýnda çýkarýlmýþtýr|kaç yýlýnda||TEMPORAL|DATE|1983
Türkiyede kaç adet milli park vardýr|kaç adet milli park||NUMERIC|COUNT|33
Türkiyede kaç adet koruma alaný vardýr|kaç adet koruma alaný||NUMERIC|COUNT|4
Türkiyede kaç adet tabiat anýtý bulunmaktadýr|kaç adet tabiat anýtý||NUMERIC|COUNT|58
Türkiyede kaç adet tabiatý koruma alaný vardýr|kaç adet tabiatý koruma alaný||NUMERIC|COUNT|35
ÇED'in açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Çevresel etki deðerlendirmesi
ÇED türkiyede ne zamandan beri uygulanmaktadýr|ne zamandan beri||TEMPORAL|DATE|7 þubat 1993
EEA'nýn türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Avrupa çevre ajansý
EEA kaç yýlýnda kurulmuþtur|kaç yýlýnda||TEMPORAL|DATE|1990
EEA nýn kaç üyesi vardýr|kaç üyesi||NUMERIC|COUNT|32
Türkiye EEA'ya kaç yýlýnda üye olmuþtur|kaç yýlýnda||TEMPORAL|DATE|2003
UNEP'in türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Birleþmiþ milletler çevre programý
UNEP ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1972
UNEP'in merkezi hangi ülkededir|hangi ülkededir||LOCATION|COUNTRY|Kenya
WWF'nin türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Dünya doðal yaþamý koruma vakfý
WWF ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1961
WWF nin kaç ülkede þubesi vardýr|keç ülkede||NUMERIC|COUNT|50
WCS'nin türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Doðal hayatý koruma derneði
FFI'nin türkçe açýlýmý nedir|açýlýmý||ABBREVIATION|EXPRESSION|Uluslararasý fauna ve flora
FFI ne zaman kurulmuþtur|ne zaman kurulmuþtur||TEMPORAL|DATE|1903
Biyolojik çeþitlilik sözleþmesini türkiye kaç yýlýnda imzalamýþtýr|kaç yýlýnda||TEMPORAL|DATE|1992
Türkiyede kullanýlabilir suyun yüzde kaçý içilebilir su olarak kullanýlmaktadýr|suyun yüzde kaçý||NUMERIC|PERCENTAGE|16%
Biyolojik çeþitlilik sözleþmesi ilk nerede imzalanmýþtýr|nerede imzalanmýþtýr||LOCATION|CITY|Rio de janerio
Konya kapalý havzasýnýn akýlcý kullanýmýna doðru projesi hangi yýl baþlamýþtýr|hangi yýl||TEMPORAL|DATE|2003
Estetik, kültürel, bilimsel, ekonomik unsurlarla zenginleþen doðal güzelliklerin ve biyolojik çeþitliliðin oluþturduðu deðerlere ne denir|deðerlere denir||DESCRIPTION|DEFINITION|Doðal miras
Galapagos takým adalarýnýn toplam yüzölçümü yaklaþýk ne kadardýr|yüzölçümü ne kadardýr||NUMERIC|SIZE.AREA|50000 km2
Ýgaçu þelalerinin yüksekliði ne kadardýr|yüksekliði ne kadardýr||NUMERIC|SIZE.LENGTH|80 m
Ýgaçu çaðlayanlarý hangi yýl dünya mirasý kabul edilmiþtir|hangi yýl||TEMPORAL|DATE|1984
Mercanlarýn yýðýlmasýyla ortaya çýkan kaya zincirlerine ne ad verilir|kaya zincirlerine ad||ENTITY|OTHERS|Resif
Avustralya mercan resiflerinin uzunluðu ne kadardýr|uzunluðu ne kadardýr||NUMERIC|SIZE.LENGTH|2000km
Nil nehri üzerine kurulmuþ en büyük barajýn adý nedir|barajýn adý||ENTITY|OTHERS|Aswan
Filipinlerin baþkenti neresidir|Filipinlerin baþkenti||LOCATION|CAPITAL|Manila
Genellikle ekinler biçildikten sonra buðday ve diðer tahýllarýn tarlada kalan sap kýsýmlarýna ne denir|sap kýsýmlarýna denir||DESCRIPTION|DEFINITION|Anýz
Türkiyenin en kalabalýk þehrinin adý nedir|þehrinin adý||LOCATION|CITY|Ýstanbul
Ýstanbul'un nüfusu yaklaþýk kaçtýr|nüfusu kaçtýr||NUMERIC|SIZE.POPULATION|13700000
Türkiyenin ikinci büyük þehri nedir|þehri||LOCATION|CITY|Ankara
Ankaranýn yaklaþýk nüfusu kaçtýr|nüfusu kaçtýr||NUMERIC|SIZE.POPULATION|4600000
Türkiyenin üçüncü büyük þehri hangisidir|þehri||LOCATION|CITY|Ýzmir
Ýzmirin nüfusu yaklaþýk kaçtýr|nüfusu kaçtýr||NUMERIC|SIZE.POPULATION|3400000
Bursanýn nüfusu yaklaþýk ne kadardýr|nüfusu ne kadardýr||NUMERIC|SIZE.POPULATION|2000000
Türkiyenin en büyük yüz ölçümüne sahip ilinin adý nedir|ilinin adý||LOCATION|CITY|Konya
Konyanýn yüzölçümü yaklaþýk ne kadardýr|yüzölçümü ne kadardýr||NUMERIC|SIZE.AREA|41000 km2
Konyanýn nüfusu yaklaþýk kaçtýr|nüfusu kaçtýr||NUMERIC|SIZE.POPULATION|2000000
Ardahan hangi yýl il yapýlmýþtýr|hangi yýl||TEMPORAL|DATE|1924
Artvin hangi yýl il yapýlmýþtýr|hangi yýl||TEMPORAL|DATE|1924
Kars hangi yýl il yapýlmýþtýr|hangi yýl||TEMPORAL|DATE|1924
Doðubeyazýt hangi yýl aðrýya baðlanmýþtýr|hangi yýl||TEMPORAL|DATE|1927
Tuncelinin önceki adý nedir|Tuncelinin adý||ENTITY|OTHERS|Dersim
Hatay hangi yýl türkiyeye baðlandý|hangi yýl||TEMPORAL|DATE|1939
Uþak hangi yýl il haline getirildi|hangi yýl||TEMPORAL|DATE|1953
Osmaniye hangi yýl il olarak kabul edildi|hangi yýl||TEMPORAL|DATE|1996
En son il haline getirilen ilçe hangisidir|ilçe||LOCATION|CITY|Düzce
Düzce hangi yýl il olarak kabul edildi|hangi yýl||TEMPORAL|DATE|1999
Türkiyenin en az nüfusa sahip ilinin adý nedir|ilinin adý||LOCATION|CITY|Bayburt
Adananýn kaç ilçesi vardýr|kaç ilçesi||NUMERIC|COUNT|15
Adana sýnýrlarý içinde bulunan dað geçidinin adý nedir|dað geçidinin adý||ENTITY|OTHERS|Gülek
Türk coðrafyasýnýn en doðusundaki ülkenin adý nedir|ülkenin adý||LOCATION|COUNTRY|Moðolistan
Türk coðrafyasýnýn en batýsýnda hangi ülke yer alýr|hangi ülke||LOCATION|COUNTRY|Kosova
Azerbaycanýn kuruluþ yýlý nedir|Azerbaycanýn kuruluþ yýlý||TEMPORAL|DATE|1991
Kazakistanýn kuruluþ yýlý nedir|Kazakistanýn kuruþuþ yýlý||TEMPORAL|DATE|1991
Özbekistanýn kuruluþ yýlý nedir|Özbekistanýn kuruluþ yýlý||TEMPORAL|DATE|1991
Türkmeninstanýn kuruluþ yýlý nedir|Türkmenistanýn kuruluþ yýlý||TEMPORAL|DATE|1991
Dünyanýn yaþý yaklaþýk kaçtýr|Dünyanýn yaþý kaçtýr||NUMERIC|COUNT|4.5 milyar
Sudaki tek hücreli canlýlarýn ortaya çýkýþý hangi jeolojik zamana rastlar|hangi jeolojik zamana||TEMPORAL|ERA|Ýlkel zaman
Kömür yataklarý hangi jeolojik zamanda oluþmuþtur|hangi jeolojik zamanda||TEMPORAL|ERA|Paleozoik
Deniz seviyesinin altýnda kýyý çizgisinden 200 metre derine kadar inen bölüme ne denir|bölüme denir||DESCRIPTION|DEFINITION|Kýta sahanlýðý
Kýta sahanlýðý ile derin deniz platformunu birbirine baðlayan bölüme ne denir|bölüme denir||DESCRIPTION|DEFINITION|Kýta yamacý
Dünyadaki denizlerin ortalama derinliði ne kadardýr|ortalama derinliði ne kadardýr||NUMERIC|SIZE.DEPTH|4000 metre
Mariana deniz çukuru kaç kilometre derinliktedir|kaç kilometre||NUMERIC|SIZE.DEPTH|11
Buzullarýn taþýyýp biriktirdiði materyallerin, buzulun alt kýsmýndaki erimeler sonucu meydana gelen dereler tarafýndan iþlenmesiyle oluþan birikintilere ne denir|birikintilere denir||DESCRIPTION|DEFINITION|Drumlin
Geniþ yerkabuðu parçalarýnýn yükselmesi ya da çökmesi þeklindeki yer hareketlerine ne denir|yer hareketlerine denir||DESCRIPTION|DEFINITION|Epirojenez
Deniz gerilemesine ne denir|Deniz gerilemesine denir||DESCRIPTION|DEFINITION|Regrasyon
Katý haldeki yer kabuðunun sývý haldeki manto üzerinde batmadan kalabilmesine ne denir|batmadan kalabilmesine||DESCRIPTION|DEFINITION|Ýzostatik denge
Türkiyede kaç tane büyük fay hattý bulunur|kaç tane büyük fay hattý||NUMERIC|COUNT|3
Yerin derinliklerinde bulunan magmanýn, yerkabuðunun zayýf kýsýmlarýndan yeryüzüne çýkmasýna ne denir|çýkmasýna denir||DESCRIPTION|DEFINITION|Volkanizma
Katý sývý ya da gaz halindeki maddelerin yeryüzüne çýktýðý yere ne denir|yere denir||DESCRIPTION|DEFINITION|Yanardað
Volkanlardan çýkan akýþkan maddeye ne ad verilir|akýþkan maddeye ad||DESCRIPTION|DEFINITION|Lav
Lavlarýn yeryüzüne çýkmak için izledikleri yola ne denir|yola denir||DESCRIPTION|DEFINITION|Volkan bacasý
Yüzeye çýkan lav ve tüfün oluþturduðu yer þekline ne denir|yer þeklinde denir||DESCRIPTION|DEFINITION|Volkan konisi
Volkan konisinin tepe kýsmýndaki çukurluða ne denir|çukurluða denir||DESCRIPTION|DEFINITION|Krater
Kraterlerin patlama ya da çökmelerle geniþlemiþ þekillerine ne denir|Kraterlerin þekillerine denir||DESCRIPTION|DEFINITION|Kaldera
Volkanik püskürtmeler sýrasýnda görülen etki alanlarý dar olan depremlere ne denir|depremlere denir||DESCRIPTION|DEFINITION|Volkanik depremler
Yer kabuðunun derinliklerinde basýnç ve gerilimler sonucu, katmanlarýn yer deðiþtirme, oynama ve kýrýlma gibi hareketlerinin ortaya çýkardýðý sarsýntýlara ne denir|sarsýntýlara denir||DESCRIPTION|DEFINITION|Tektonik depremler
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
|||||
