KEİ'nin açılımı nedir|açılımı||ABBREVIATION|EXPRESSION|Karadeniz ekonomik işbirliği teşkilatı
KEİ ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|25 haziran 1992
NAFTA'nın türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Kuzey amerika  serbest ticaret birliği
AGİT'in açılımı nedir|açılımı||ABBREVIATION|EXPRESSION|Avrupa güvenlik ve işbirliği teşkilatı
AGİT hangi yıl çalışmalarına başlamıştır|yıl||TEMPORAL|DATE|1973
Türkiye AGİT'e kaç yılında üye olmuştur|yılında olmuştur|yılında|TEMPORAL|DATE|1999
Dünydaki enerji kaynaklarının yüzde kaçını fosil yakıtlar oluştumaktadır|enerji kaynaklarının yüzde||NUMERIC|PERCENTAGE|80%/%80
Dünya üzerinde kaç adet çalışır durumda nükleer santral bulunmaktadır|adet nükleer santral|çalışır durumda|NUMERIC|COUNT|442
Dünya kullanılan enerji kaynaklarının yüzde kaçı yenilenebilir kaynaklardır|kullanılan enerji kaynaklarının yüzde||NUMERIC|PERCENTAGE|14%/%14
Biyolojik her türlü atıktan elde edilebilecek olan enerjiye ne isim verilir|enerjiye isim|elde edilebilecek olan|DESCRIPTION|DEFINITION|Biyoenerji
Dünya üzerinde ilk rüzgar türbini ne zaman kullanılmıştır|zaman kullanılmıştır|ilk|TEMPORAL|DATE|1890
Dünya üzerinde üretilen elektriğin yüzde kaçı hidroelektrik santrallerden üretilmektedir|üretilen elektriğin yüzde||NUMERIC|PERCENTAGE|17%
Çin toplam dünya kömür üretiminin yüzde kaçını gerçekleştirmektedir|kömür üretiminin yüzde||NUMERIC|PERCENTAGE|30%
Rüzgar enerjisi hangi ülke tarafından keşfedilmiştir|ülke||LOCATION|COUNTRY|Danimarka
Yerin derinliklerindeki sıcaklıkla ilgili olan ve bu güçle ısınarak oluşan enerjiye ne denir|enerjiye|ısınarak oluşan|DESCRIPTION|DEFINITION|Jeotermal enerji
Dalgaların kabarma ve çekilme hareketlerinden yararlanılarak üretilen enerjiye ne denir|enerjiye|yararlanılarak üretilen|DESCRIPTION|DEFINITION|Dalga enerjisi
Dünyanın kıyı şeritlerindeki dalga enerjisi potansiyeli ortalama ne kadardır|dalga enerjisi potansiyeli||NUMERIC|AVERAGE|4milyon kwh
Gelgitin oluşturduğu okyanus veya deniz suyunun yükselme ve geri çekilme hareketlerinin kıyılara kurulan türbinler sayesinde elektrik enerjisine çevrilmesine ne denir|elektrik enerjisine çevrilmesine||DESCRIPTION|DEFINITION|Gelgit enerjisi
Su gücünden elde edilen elektrik enerjisine ne denir|elektrik enerjisine|elde edilen|DESCRIPTION|DEFINITION|Hidroelektrik
Dünya üzerinde üretilen enerjinin yüzde kaçı hidroelektrik enerjisidir|enerjinin yüzde||NUMERIC|PERCENTAGE|17%
Ormanlar günümüzde yeryüzünün yüzde kaçını kaplamaktadır|yeryüzünün yüzde||NUMERIC|PERCENTAGE|25%
Amazon ormanlarının yayılım alanı ne kadardır|yayılım alanı||NUMERIC|SIZE.AREA|4.2 milyon km2
Petrol ürünlerinin kullanılması sonucu havaya en çok yayılan gazın adı nedir|gazın adı|en çok yayılan|ENTITY|OTHERS|Karbondioksit
Çernobil nükleer kazası ne zaman gerçekleşmiştir|zaman gerçekleşmiştir||TEMPORAL|DATE|1986
Batmanın günümüzde nüfusu kaçtır|Batmanın nüfusu||NUMERIC|SIZE.POPULATION|534000
Deprem, tsunami gibi doğal afetleri önceden haber veren sistemlere ne denir|sistemlere|önceden haber veren |DESCRIPTION|DEFINITION|Erken uyarı sistemleri
AKOM'un açılımı nedir|açılımı||ABBREVIATION|EXPRESSION|Afet koordinasyon merkezi
LIFE'nin türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Çevre projelerini destekleme programı
Ramsar sözleşmesi ilk ne zaman imzalanmıştır|zaman imzalanmıştır||TEMPORAL|DATE|1971
Türkiye ramsar sözleşmesini ne zaman imzalamıştır|zaman imzalanmıştır||TEMPORAL|DATE|1993
Milli parklar kanunu kaç yılında çıkarılmıştır|yılında çıkarılmıştır|yılında|TEMPORAL|DATE|1983
Türkiyede kaç adet milli park vardır|adet milli park||NUMERIC|COUNT|33
Türkiyede kaç adet koruma alanı vardır|adet koruma alanı||NUMERIC|COUNT|4
Türkiyede kaç adet tabiat anıtı bulunmaktadır|adet tabiat anıtı||NUMERIC|COUNT|58
Türkiyede kaç adet tabiatı koruma alanı vardır|adet tabiatı koruma alanı||NUMERIC|COUNT|35
ÇED'in açılımı nedir|açılımı||ABBREVIATION|EXPRESSION|Çevresel etki değerlendirmesi
ÇED türkiyede ne zamandan beri uygulanmaktadır|zamandan beri||TEMPORAL|DATE|7 şubat 1993
EEA'nın türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Avrupa çevre ajansı
EEA kaç yılında kurulmuştur|yılında kurulmuştur|yılında|TEMPORAL|DATE|1990
EEA nın kaç üyesi vardır|üyesi||NUMERIC|COUNT|32
Türkiye EEA'ya kaç yılında üye olmuştur|yılında olmuştur|yılında|TEMPORAL|DATE|2003
UNEP'in türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Birleşmiş milletler çevre programı
UNEP ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1972
UNEP'in merkezi hangi ülkededir|ülkededir||LOCATION|COUNTRY|Kenya
WWF'nin türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Dünya doğal yaşamı koruma vakfı
WWF ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1961
WWF nin kaç ülkede şubesi vardır|ülkede vardır||NUMERIC|COUNT|50
WCS'nin türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Doğal hayatı koruma derneği
FFI'nin türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Uluslararası fauna ve flora
FFI ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1903
Biyolojik çeşitlilik sözleşmesini türkiye kaç yılında imzalamıştır|yılında imzalamıştır|yılında|TEMPORAL|DATE|1992
Türkiyede kullanılabilir suyun yüzde kaçı içilebilir su olarak kullanılmaktadır|suyun yüzde||NUMERIC|PERCENTAGE|16%
Biyolojik çeşitlilik sözleşmesi ilk nerede imzalanmıştır|çeşitlilik sözleşmesi imzalanmıştır||LOCATION|CITY|Rio de janerio
Konya kapalı havzasının akılcı kullanımına doğru projesi hangi yıl başlamıştır|yıl||TEMPORAL|DATE|2003
Estetik, kültürel, bilimsel, ekonomik unsurlarla zenginleşen doğal güzelliklerin ve biyolojik çeşitliliğin oluşturduğu değerlere ne denir|değerlere|kültürel bilimsel ekonomik unsurlarla oluşturduğu|DESCRIPTION|DEFINITION|Doğal miras
Galapagos takım adalarının toplam yüzölçümü yaklaşık ne kadardır|toplam yüzölçümü||NUMERIC|SIZE.AREA|50000 km2
İgaçu şelalerinin yüksekliği ne kadardır|şelalerinin yüksekliği||NUMERIC|SIZE.LENGTH|80 m
İgaçu çağlayanları hangi yıl dünya mirası kabul edilmiştir|yıl||TEMPORAL|DATE|1984
Mercanların yığılmasıyla ortaya çıkan kaya zincirlerine ne ad verilir|kaya zincirlerine|yığılmasıyla çıkan|ENTITY|OTHERS|Resif
Avustralya mercan resiflerinin uzunluğu ne kadardır|uzunluğu||NUMERIC|SIZE.LENGTH|2000km
Nil nehri üzerine kurulmuş en büyük barajın adı nedir|barajın adı|en büyük|ENTITY|OTHERS|Aswan
Filipinlerin başkenti neresidir|Filipinlerin başkenti||LOCATION|CAPITAL|Manila
Genellikle ekinler biçildikten sonra buğday ve diğer tahılların tarlada kalan sap kısımlarına ne denir|sap kısımlarına|diğer , kalan|DESCRIPTION|DEFINITION|Anız
Türkiyenin en kalabalık şehrinin adı nedir|şehrinin adı|en kalabalık|LOCATION|CITY|İstanbul
İstanbul'un nüfusu yaklaşık kaçtır|İstanbulun nüfusu||NUMERIC|SIZE.POPULATION|13700000
Türkiyenin ikinci büyük şehri nedir|şehri|ikinci büyük|LOCATION|CITY|Ankara
Ankaranın yaklaşık nüfusu kaçtır|Ankaranın nüfusu||NUMERIC|SIZE.POPULATION|4600000
Türkiyenin üçüncü büyük şehri hangisidir|şehri|üçüncü büyük|LOCATION|CITY|İzmir
İzmirin nüfusu yaklaşık kaçtır|İzmirin nüfusu||NUMERIC|SIZE.POPULATION|3400000
Bursanın nüfusu yaklaşık ne kadardır|nüfusu||NUMERIC|SIZE.POPULATION|2000000
Türkiyenin en büyük yüz ölçümüne sahip ilinin adı nedir|ilinin adı||LOCATION|CITY|Konya
Konyanın yüzölçümü yaklaşık ne kadardır|yüzölçümü||NUMERIC|SIZE.AREA|41000 km2
Konyanın nüfusu yaklaşık kaçtır|Konyanın nüfusu||NUMERIC|SIZE.POPULATION|2000000
Ardahan hangi yıl il yapılmıştır|yıl||TEMPORAL|DATE|1924
Artvin hangi yıl il yapılmıştır|yıl||TEMPORAL|DATE|1924
Kars hangi yıl il yapılmıştır|yıl||TEMPORAL|DATE|1924
Doğubeyazıt hangi yıl ağrıya bağlanmıştır|yıl||TEMPORAL|DATE|1927
Tuncelinin önceki adı nedir|Tuncelinin adı|önceki|ENTITY|OTHERS|Dersim
Hatay hangi yıl türkiyeye bağlandı|yıl||TEMPORAL|DATE|1939
Uşak hangi yıl il haline getirildi|yıl||TEMPORAL|DATE|1953
Osmaniye hangi yıl il olarak kabul edildi|yıl||TEMPORAL|DATE|1996
En son il haline getirilen ilçe hangisidir|ilçe|il haline getirilen|LOCATION|CITY|Düzce
Düzce hangi yıl il olarak kabul edildi|yıl||TEMPORAL|DATE|1999
Türkiyenin en az nüfusa sahip ilinin adı nedir|ilinin adı|en az nüfusa sahip |LOCATION|CITY|Bayburt
Adananın kaç ilçesi vardır|ilçesi||NUMERIC|COUNT|15
Adana sınırları içinde bulunan dağ geçidinin adı nedir|dağ geçidinin adı|bulunan|ENTITY|OTHERS|Gülek
Türk coğrafyasının en doğusundaki ülkenin adı nedir|ülkenin adı|en doğusundaki|LOCATION|COUNTRY|Moğolistan
Türk coğrafyasının en batısında hangi ülke yer alır|ülke|en batısında|LOCATION|COUNTRY|Kosova
Azerbaycanın kuruluş yılı nedir|Azerbaycanın kuruluş yılı||TEMPORAL|DATE|1991
Kazakistanın kuruluş yılı nedir|Kazakistanın kuruşuş yılı||TEMPORAL|DATE|1991
Özbekistanın kuruluş yılı nedir|Özbekistanın kuruluş yılı||TEMPORAL|DATE|1991
Türkmeninstanın kuruluş yılı nedir|Türkmenistanın kuruluş yılı||TEMPORAL|DATE|1991
Dünyanın yaşı yaklaşık kaçtır|Dünyanın yaşı||NUMERIC|COUNT|4.5 milyar
Sudaki tek hücreli canlıların ortaya çıkışı hangi jeolojik zamana rastlar|jeolojik zamana||TEMPORAL|ERA|İlkel zaman
Kömür yatakları hangi jeolojik zamanda oluşmuştur|jeolojik zamanda||TEMPORAL|ERA|Paleozoik
Deniz seviyesinin altında kıyı çizgisinden 200 metre derine kadar inen bölüme ne denir|bölüme|inen|DESCRIPTION|DEFINITION|Kıta sahanlığı
Kıta sahanlığı ile derin deniz platformunu birbirine bağlayan bölüme ne denir|bölüme|bağlayan|DESCRIPTION|DEFINITION|Kıta yamacı
Dünyadaki denizlerin ortalama derinliği ne kadardır|ortalama derinliği||NUMERIC|SIZE.DEPTH|4000 metre
Mariana deniz çukuru kaç kilometre derinliktedir|kilometre derinliktedir||NUMERIC|SIZE.DEPTH|11
Buzulların taşıyıp biriktirdiği materyallerin, buzulun alt kısmındaki erimeler sonucu meydana gelen dereler tarafından işlenmesiyle oluşan birikintilere ne denir|birikintilere|taşıyıp biriktirdiği , alt kısmındaki , işlenmesiyle oluşan|DESCRIPTION|DEFINITION|Drumlin
Geniş yerkabuğu parçalarının yükselmesi ya da çökmesi şeklindeki yer hareketlerine ne denir|yer hareketlerine||DESCRIPTION|DEFINITION|Epirojenez
Deniz gerilemesine ne denir|Deniz gerilemesine||DESCRIPTION|DEFINITION|Regrasyon
Katı haldeki yer kabuğunun sıvı haldeki manto üzerinde batmadan kalabilmesine ne denir|yer kabuğunun batmadan kalabilmesine||DESCRIPTION|DEFINITION|İzostatik denge
Türkiyede kaç tane büyük fay hattı bulunur|tane büyük fay hattı||NUMERIC|COUNT|3
Yerin derinliklerinde bulunan magmanın, yerkabuğunun zayıf kısımlarından yeryüzüne çıkmasına ne denir|yeryüzüne çıkmasına||DESCRIPTION|DEFINITION|Volkanizma
Katı sıvı ya da gaz halindeki maddelerin yeryüzüne çıktığı yere ne denir|yere|çıktığı|DESCRIPTION|DEFINITION|Yanardağ
Volkanlardan çıkan akışkan maddeye ne ad verilir|akışkan maddeye|çıkan , akışkan|DESCRIPTION|DEFINITION|Lav
Lavların yeryüzüne çıkmak için izledikleri yola ne denir|yola|izledikleri|DESCRIPTION|DEFINITION|Volkan bacası
Yüzeye çıkan lav ve tüfün oluşturduğu yer şekline ne denir|yer şekline|oluşturduğu|DESCRIPTION|DEFINITION|Volkan konisi
Volkan konisinin tepe kısmındaki çukurluğa ne denir|çukurluğa|tepe kısmındaki|DESCRIPTION|DEFINITION|Krater
Kraterlerin patlama ya da çökmelerle genişlemiş şekillerine ne denir|Kraterlerin şekillerine||DESCRIPTION|DEFINITION|Kaldera
Volkanik püskürtmeler sırasında görülen etki alanları dar olan depremlere ne denir|depremlere|dar olan|DESCRIPTION|DEFINITION|Volkanik depremler
Yer kabuğunun derinliklerinde basınç ve gerilimler sonucu, katmanların yer değiştirme, oynama ve kırılma gibi hareketlerinin ortaya çıkardığı sarsıntılara ne denir|sarsıntılara|ortaya çıkardığı|DESCRIPTION|DEFINITION|Tektonik depremler
